time,S,I,R
23.521252117625234,338,339,323
23.530624513082067,338,338,324
23.535706193346844,338,337,325
23.539557904981347,337,338,325
23.542545244950134,337,337,326
23.54544335981065,336,338,326
23.548810819401634,335,339,326
23.56222079967494,334,340,326
23.564778519864728,334,339,327
23.573075597660758,334,338,328
23.57506157078075,333,339,328
23.610537208161315,333,338,329
23.612938866845663,333,337,330
23.615090002086582,333,336,331
23.61840348516422,332,337,331
23.622442943104318,332,336,332
23.64797293157574,331,337,332
23.66041357810867,331,336,333
23.705684020471526,331,335,334
23.723027573254797,330,336,334
23.742512020443492,329,337,334
23.750632168823042,329,336,335
23.752853098216065,328,337,335
23.756079025771342,328,336,336
23.758791965388383,327,337,336
23.777024240404455,326,338,336
23.780196546827298,325,339,336
23.78148578942532,325,338,337
23.78723945117066,324,339,337
23.801210348054298,323,340,337
23.803188693915757,322,341,337
23.830982706332296,321,342,337
23.83166906278712,320,343,337
23.849915680519516,320,342,338
23.876247877202402,320,341,339
23.885798101489808,319,342,339
23.895621284795137,318,343,339
23.941346314717244,318,342,340
23.963230220110482,317,343,340
23.971330944453303,317,342,341
23.980749150220227,317,341,342
23.99275042935134,317,340,343
24.05306477049881,316,341,343
24.05697227877365,315,342,343
24.05755799228826,315,341,344
24.060618964045783,314,342,344
24.072858703923096,313,343,344
24.08343149127599,313,342,345
24.10483545684467,313,341,346
24.109962391978648,313,340,347
24.125180627624868,312,341,347
24.141615933251323,312,340,348
24.153565002075176,311,341,348
24.17276259372879,311,340,349
24.186153404221315,310,341,349
24.196004172908147,310,340,350
24.218859048992382,310,339,351
24.225840053151117,310,338,352
24.245763917254312,310,337,353
24.271916801174207,310,336,354
24.276101312687373,309,337,354
24.29140175929336,309,336,355
24.30237163625016,308,337,355
24.303748405058894,308,336,356
24.307579462576403,307,337,356
24.316921780110192,307,336,357
24.324990470211713,306,337,357
24.33596532961964,305,338,357
24.343338196344977,304,339,357
24.345148647804404,304,338,358
24.364565213430417,304,337,359
24.376623211239732,304,336,360
24.40053152202898,303,337,360
24.432350817623867,302,338,360
24.44090832201733,301,339,360
24.442662614497706,301,338,361
24.444127104753214,300,339,361
24.476599271135335,299,340,361
24.54321219862418,299,339,362
24.56328209951082,298,340,362
24.57031091606253,298,339,363
24.582673635565246,298,338,364
24.586104557293634,297,339,364
24.594280743871217,296,340,364
24.63880173022986,295,341,364
24.651552588488975,294,342,364
24.66635116548385,293,343,364
24.705252009995547,293,342,365
24.735770641362052,292,343,365
24.746327780034797,292,342,366
24.757026490130606,292,341,367
24.763530867635478,291,342,367
24.783395698816594,291,341,368
24.78344292878024,291,340,369
24.841425488362695,291,339,370
24.886061080449995,291,338,371
24.886806879211672,291,337,372
24.89333194107187,290,338,372
24.90997047732697,290,337,373
24.92587275822434,289,338,373
24.961216994583182,288,339,373
24.9651182864308,287,340,373
24.98491333612647,287,339,374
25.002426022012433,287,338,375
25.03056765360471,286,339,375
25.035150303242013,285,340,375
25.042758807246543,284,341,375
25.042764703316664,283,342,375
25.057933487629512,283,341,376
25.07220167231716,283,340,377
25.08409853947967,282,341,377
25.111306753835436,281,342,377
25.114361677322634,280,343,377
25.125391332980097,280,342,378
25.150717523434842,280,341,379
25.165038549222935,279,342,379
25.165392841752787,278,343,379
25.168298550712425,277,344,379
25.17718557483337,277,343,380
25.185046909696393,277,342,381
25.205335085954854,276,343,381
25.21220098673218,276,342,382
25.218491966344786,276,341,383
25.231670955107184,276,340,384
25.23430769504448,276,339,385
25.24409954387692,275,340,385
25.26239554107152,275,339,386
25.262753442510046,274,340,386
25.265916070602756,273,341,386
25.301140114708332,272,342,386
25.301607520852468,271,343,386
25.30854169991074,270,344,386
25.334072529284935,270,343,387
25.35765076386922,270,342,388
25.37046394604495,270,341,389
25.37381446239003,270,340,390
25.37802472779702,270,339,391
25.386887814023115,270,338,392
25.41911215106157,269,339,392
25.43545040837896,268,340,392
25.45033352512926,267,341,392
25.46700141262592,267,340,393
25.46702866362325,266,341,393
25.46886082681863,266,340,394
25.492910256672516,265,341,394
25.506867619042684,264,342,394
25.535642605290747,264,341,395
25.537528701406206,263,342,395
25.570624691569513,262,343,395
25.593141356358384,261,344,395
25.641190541798608,260,345,395
25.641967899219715,259,346,395
25.6583478972039,258,347,395
25.669378715002335,258,346,396
25.67612512281865,258,345,397
25.679722297537815,258,344,398
25.711727764551615,258,343,399
25.715163264458994,258,342,400
25.722163558082503,257,343,400
25.725442174991972,257,342,401
25.733571635359652,256,343,401
25.7476980398157,255,344,401
25.75881171783363,254,345,401
25.784481714132514,254,344,402
25.824290746569083,253,345,402
25.829868334220848,253,344,403
25.87779940586382,252,345,403
25.887994531712945,251,346,403
25.893207182838072,250,347,403
25.899167774425674,250,346,404
25.918090388375873,250,345,405
25.92393889243272,249,346,405
25.943043869979416,248,347,405
25.947384356948795,247,348,405
25.993145820557288,247,347,406
26.009015508494887,246,348,406
26.023031861000575,245,349,406
26.053118430579758,245,348,407
26.054750652404582,245,347,408
26.07320180302957,245,346,409
26.078380552007086,245,345,410
26.129162485571126,245,344,411
26.1486649770187,245,343,412
26.181003047644253,245,342,413
26.186575751514678,245,341,414
26.1878207082052,245,340,415
26.188368989875197,244,341,415
26.195165566997886,244,340,416
26.242093262174638,244,339,417
26.259505996087128,244,338,418
26.273038665773395,244,337,419
26.29634504581024,243,338,419
26.298427240248824,243,337,420
26.327886270909513,242,338,420
26.35973776209435,241,339,420
26.396898059025588,241,338,421
26.42466815803743,241,337,422
26.437949251637967,240,338,422
26.46945868006184,240,337,423
26.486335646460386,239,338,423
26.48960573490211,238,339,423
26.49685815169262,238,338,424
26.50968186195485,238,337,425
26.524767632138076,237,338,425
26.530395922484157,237,337,426
26.532734412308752,237,336,427
26.536226023547766,236,337,427
26.53928176338946,236,336,428
26.591908914694454,235,337,428
26.648177591869175,235,336,429
26.73443391898134,235,335,430
26.747866765414706,235,334,431
26.757531468504272,234,335,431
26.75938898593176,234,334,432
26.767821475417474,234,333,433
26.776095253197294,234,332,434
26.78672744873723,234,331,435
26.81964476246205,234,330,436
26.819963474304163,233,331,436
26.86133939029246,232,332,436
26.866968357275073,232,331,437
26.876226099926896,232,330,438
26.881580892799633,232,329,439
26.935900788326215,232,328,440
26.941122754481004,232,327,441
26.965367536928305,231,328,441
26.967773634510372,230,329,441
26.977800647285257,230,328,442
26.9905248776865,229,329,442
27.013981313809058,228,330,442
27.054386773151347,228,329,443
27.057318233186024,228,328,444
27.077299878444805,228,327,445
27.084964340607904,228,326,446
27.09649407214358,227,327,446
27.13790911235922,227,326,447
27.141626840609497,226,327,447
27.188619623600722,226,326,448
27.191340506711544,225,327,448
27.200305174013177,225,326,449
27.254543633661015,224,327,449
27.25809331285729,224,326,450
27.26662075708697,223,327,450
27.272399055094343,223,326,451
27.306994133189185,222,327,451
27.323987788847976,221,328,451
27.348025395957585,221,327,452
27.36675598329576,221,326,453
27.397094749093153,221,325,454
27.408806076196026,221,324,455
27.44020662381432,220,325,455
27.459599394970553,220,324,456
27.476752790120784,219,325,456
27.486507005900457,219,324,457
27.49984640277199,218,325,457
27.527475212453396,218,324,458
27.571780812164906,217,325,458
27.602137742576005,217,324,459
27.607951986589566,217,323,460
27.61644833302727,216,324,460
27.619690406217824,216,323,461
27.62883478609698,215,324,461
27.6623599965689,215,323,462
27.670340574913606,214,324,462
27.71325133166246,214,323,463
27.71386839497486,214,322,464
27.741306400429867,214,321,465
27.759950489075088,213,322,465
27.77540265366307,213,321,466
27.81426569063547,212,322,466
27.831948789681054,211,323,466
27.835627753628092,211,322,467
27.85871568290088,211,321,468
27.86108713939721,210,322,468
27.872190964262806,209,323,468
27.919893720111087,208,324,468
27.926505922277887,207,325,468
27.937598555360832,207,324,469
27.954470150020263,207,323,470
27.967221308279754,207,322,471
27.975703519696754,207,321,472
28.040785645899284,206,322,472
28.06831071516618,206,321,473
28.06888168672395,205,322,473
28.078623354846265,205,321,474
28.087455593761486,205,320,475
28.094207576895045,204,321,475
28.09482267259557,203,322,475
28.097118977027375,203,321,476
28.12314438849286,203,320,477
28.124781509328056,203,319,478
28.134741876515744,202,320,478
28.14863277921967,202,319,479
28.183682888112564,202,318,480
28.1991988775521,201,319,480
28.215763167509728,201,318,481
28.229962419776683,201,317,482
28.238135359470977,200,318,482
28.24287421078223,199,319,482
28.273060523604553,199,318,483
28.316294566481336,198,319,483
28.328020378712132,197,320,483
28.370490883768735,197,319,484
28.37069271734948,197,318,485
28.381806072796227,196,319,485
28.404351820204536,196,318,486
28.40939119826139,195,319,486
28.44319281985856,194,320,486
28.443797674389486,193,321,486
28.44607667474118,193,320,487
28.484899076015598,193,319,488
28.49608687303633,193,318,489
28.533948098049184,192,319,489
28.55667881229249,192,318,490
28.597983257868627,192,317,491
28.618066775965467,192,316,492
28.633937735419078,191,317,492
28.656898518782796,191,316,493
28.664294676283404,190,317,493
28.671956321141863,190,316,494
28.67352550592182,190,315,495
28.703322480323504,189,316,495
28.728995604332162,188,317,495
28.762060071651195,188,316,496
28.77351069272143,188,315,497
28.78764542533187,188,314,498
28.791251208281736,188,313,499
28.810850035083728,187,314,499
28.815599023130975,187,313,500
28.817210938605445,187,312,501
28.832079747777062,187,311,502
28.85333403927583,187,310,503
28.854537972291553,186,311,503
28.932203458745853,185,312,503
28.95347008376154,184,313,503
28.95649996990048,184,312,504
29.014972143934187,183,313,504
29.037470711075493,183,312,505
29.089621805343306,183,311,506
29.091805106329556,182,312,506
29.098670838786383,182,311,507
29.09900450327774,182,310,508
29.124206337687216,182,309,509
29.127472229159128,182,308,510
29.139697520167573,182,307,511
29.14943213429835,182,306,512
29.160088210911823,181,307,512
29.164521354125068,180,308,512
29.200014415905905,180,307,513
29.201361850824313,180,306,514
29.20569301684675,180,305,515
29.21782477393799,180,304,516
29.248999861983243,179,305,516
29.268056018847208,178,306,516
29.274067842998456,178,305,517
29.27640279671586,177,306,517
29.377006006122276,176,307,517
29.411379046161738,176,306,518
29.418422951485073,176,305,519
29.447374584835725,176,304,520
29.456274886570387,176,303,521
29.46155023136213,176,302,522
29.463036062784763,175,303,522
29.467751090868173,175,302,523
29.53067922860343,175,301,524
29.571458340698513,175,300,525
29.589983731602523,174,301,525
29.64727797258734,173,302,525
29.66001574733115,172,303,525
29.668058743143757,171,304,525
29.67110363059595,171,303,526
29.71868241865901,171,302,527
29.788545527444054,171,301,528
29.806801523708806,171,300,529
29.817293592533918,170,301,529
29.835410044336108,169,302,529
29.835916315251296,168,303,529
29.845928202573532,168,302,530
29.860290439422844,167,303,530
29.867377550220038,167,302,531
29.89576480104925,167,301,532
29.90156571572483,166,302,532
29.922900082988924,166,301,533
29.923176382092667,166,300,534
29.964730143857757,166,299,535
29.973632037248613,166,298,536
30.005574001208647,165,299,536
30.038175859406326,164,300,536
30.092815090899702,163,301,536
30.117165924654866,163,300,537
30.150206275861024,163,299,538
30.15529986079137,163,298,539
30.173366634811057,163,297,540
30.257571626226223,162,298,540
30.265539084208424,162,297,541
30.286713495929412,162,296,542
30.289700543569854,162,295,543
30.294321928065045,161,296,543
30.300303505181848,161,295,544
30.308159745084836,161,294,545
30.310652864060113,161,293,546
30.376273836303426,161,292,547
30.38987995948827,161,291,548
30.393109241413736,161,290,549
30.416184615674098,160,291,549
30.424697777217443,160,290,550
30.434371449012584,160,289,551
30.567985876245128,160,288,552
30.594307155147973,160,287,553
30.621072067036618,159,288,553
30.65128975805908,159,287,554
30.65375593766109,159,286,555
30.754167577657316,159,285,556
30.75556158122502,159,284,557
30.7596749608348,159,283,558
30.77623989272825,159,282,559
30.797723503090648,159,281,560
30.809225029759695,159,280,561
30.813686796452433,159,279,562
30.84330304721944,159,278,563
30.85638076319027,158,279,563
30.865642609578916,157,280,563
30.8743946392529,157,279,564
30.905795903474743,156,280,564
30.95978585269377,155,281,564
30.98556189756904,154,282,564
31.02412014708317,153,283,564
31.055368105223273,153,282,565
31.090843164955746,152,283,565
31.101556606810515,151,284,565
31.11079198364725,150,285,565
31.12887260789501,150,284,566
31.13566300556794,150,283,567
31.13796079784441,150,282,568
31.14763524999774,149,283,568
31.168533057823947,148,284,568
31.200612514052978,147,285,568
31.206569441416566,147,284,569
31.218208167616755,146,285,569
31.23221568991642,145,286,569
31.266952572203465,144,287,569
31.269257468950638,144,286,570
31.3014488928357,144,285,571
31.309068906489635,143,286,571
31.41928759899252,143,285,572
31.431042491006956,142,286,572
31.437247291320734,142,285,573
31.454881357976998,142,284,574
31.46988134809591,142,283,575
31.484593237332824,142,282,576
31.49507916808074,142,281,577
31.49673894547488,141,282,577
31.54956774976412,141,281,578
31.56052161130889,141,280,579
31.563078108992485,140,281,579
31.582978408604856,140,280,580
31.58523572353591,140,279,581
31.610833881744092,139,280,581
31.6312878984204,139,279,582
31.644131325804334,138,280,582
31.651053658350296,138,279,583
31.65650611277202,138,278,584
31.68958883300024,138,277,585
31.711196763773767,137,278,585
31.72421202014529,137,277,586
31.736589575514426,137,276,587
31.7514551124167,137,275,588
31.793384656716476,136,276,588
31.80694890494893,136,275,589
31.81179181966178,136,274,590
31.81204859782599,136,273,591
31.81296791336611,136,272,592
31.85440352205766,135,273,592
31.906955842912677,135,272,593
31.910123332848006,135,271,594
31.988109269463354,134,272,594
32.123702819920304,134,271,595
32.18602886177054,133,272,595
32.19901770998101,132,273,595
32.19951284563509,132,272,596
32.221505213643795,132,271,597
32.24104436785346,131,272,597
32.25960507946477,131,271,598
32.289611855161084,131,270,599
32.321826513855676,130,271,599
32.387802254502745,130,270,600
32.40282723533924,130,269,601
32.42722352184915,129,270,601
32.42795483724128,129,269,602
32.44538130926678,129,268,603
32.52095332748432,129,267,604
32.550785130666455,128,268,604
32.55522910410702,128,267,605
32.5599812141138,128,266,606
32.5773623053097,128,265,607
32.60681200828873,128,264,608
32.62873618287652,128,263,609
32.63655794823966,128,262,610
32.65689377568076,128,261,611
32.72996141542796,128,260,612
32.76220900568248,127,261,612
32.77659766662177,127,260,613
32.79582086609179,127,259,614
32.85339372925003,126,260,614
32.9745644488618,126,259,615
33.01269921203215,126,258,616
33.013215923190366,126,257,617
33.05898385161992,126,256,618
33.07704017137023,126,255,619
33.0781524227961,126,254,620
33.09137307234037,126,253,621
33.17207912452054,126,252,622
33.194397120724986,125,253,622
33.20133436296061,124,254,622
33.20683904723635,123,255,622
33.20992984178484,123,254,623
33.27151242255326,123,253,624
33.28277746451655,122,254,624
33.29174712470105,121,255,624
33.37835582252544,121,254,625
33.37865064933417,120,255,625
33.40005968660193,120,254,626
33.42519870154503,119,255,626
33.463605462880324,119,254,627
33.500982259178954,118,255,627
33.50183962038713,117,256,627
33.533630642109095,117,255,628
33.6112415428069,117,254,629
33.6354973968196,117,253,630
33.681242508537444,117,252,631
33.74353707418357,117,251,632
33.7635889281068,117,250,633
33.82293016722434,116,251,633
33.85353406340918,115,252,633
33.91885290469216,114,253,633
33.92811292768501,114,252,634
33.97228770325748,114,251,635
34.007117577222985,114,250,636
34.020444711139156,114,249,637
34.052936105395695,113,250,637
34.0575596309296,113,249,638
34.12016920780748,113,248,639
34.135872681340246,112,249,639
34.16680693016544,111,250,639
34.18391404291411,111,249,640
34.18692372633656,110,250,640
34.206459645015805,110,249,641
34.21722104631951,109,250,641
34.23996804261327,109,249,642
34.29018142838223,109,248,643
34.401089709776414,109,247,644
34.40304750912201,109,246,645
34.49680356798845,109,245,646
34.50625858521541,109,244,647
34.55103767871543,108,245,647
34.553586839497136,108,244,648
34.55658433155828,108,243,649
34.5728767636487,108,242,650
34.58652599464707,108,241,651
34.59243758470523,108,240,652
34.65389365740278,108,239,653
34.78316615833656,108,238,654
34.79942521204892,108,237,655
34.81861999353127,108,236,656
34.83389305775668,108,235,657
34.87182427082468,108,234,658
34.92829530024441,108,233,659
34.95362363765211,108,232,660
34.9755558894379,108,231,661
35.00524117140535,107,232,661
35.02069861157463,106,233,661
35.02810514274706,106,232,662
35.04811361500086,106,231,663
35.0700579024337,106,230,664
35.07030786746097,106,229,665
35.07629421697723,105,230,665
35.089446680731115,104,231,665
35.16457128632276,104,230,666
35.174411919929526,104,229,667
35.29132482669803,104,228,668
35.303131322625525,104,227,669
35.38777791290598,104,226,670
35.41696198530785,104,225,671
35.43019931988107,104,224,672
35.45088720317522,104,223,673
35.499206323884685,104,222,674
35.5589544293703,103,223,674
35.61809053084932,103,222,675
35.622218713718226,103,221,676
35.62587305793611,103,220,677
35.64398492290071,102,221,677
35.660456797606756,101,222,677
35.67021379613479,101,221,678
35.696029544302284,100,222,678
35.69944895078242,100,221,679
35.73831504677233,99,222,679
35.76595611596177,99,221,680
35.81176374108999,99,220,681
35.83868034463775,98,221,681
35.86323922375609,97,222,681
35.94435117006946,97,221,682
35.97006696463046,97,220,683
35.995614477287,97,219,684
36.041204455639324,97,218,685
36.08219850113502,97,217,686
36.09905003525598,97,216,687
36.13399514583118,96,217,687
36.14043803261452,95,218,687
36.162543708207586,95,217,688
36.168698086850114,95,216,689
36.198947347816485,95,215,690
36.23031455378832,94,216,690
36.26883576260204,93,217,690
36.283441594586606,93,216,691
36.33738394435918,92,217,691
36.34856680008962,92,216,692
36.36079078757206,92,215,693
36.36823967012306,92,214,694
36.37602980561598,92,213,695
36.389992282409445,91,214,695
36.40793560211689,91,213,696
36.40894423522887,91,212,697
36.42459100996063,91,211,698
36.50083979682964,91,210,699
36.511717003737694,90,211,699
36.52784054095945,90,210,700
36.5530796978016,90,209,701
36.5677059541375,89,210,701
36.58218236559167,88,211,701
36.6133628608344,87,212,701
36.62823116016987,87,211,702
36.66833156940076,87,210,703
36.71006113796964,87,209,704
36.71669803668289,87,208,705
36.72238228168271,87,207,706
36.72904194269202,87,206,707
36.75430205163831,87,205,708
36.822647627387994,86,206,708
36.836032634419524,86,205,709
36.84989995172364,86,204,710
36.87487548855942,86,203,711
36.89799701008915,85,204,711
36.96094899333232,85,203,712
36.96565756411937,85,202,713
37.0016997701301,85,201,714
37.04132060677218,85,200,715
37.11525819398157,84,201,715
37.11910112435866,84,200,716
37.15553195312344,84,199,717
37.2284019663752,84,198,718
37.30320801843713,84,197,719
37.32015374400082,84,196,720
37.372444805024166,84,195,721
37.458854244645174,83,196,721
37.50481235547909,83,195,722
37.57929860346006,83,194,723
37.65427713183204,82,195,723
37.66960789563731,82,194,724
37.71154287564062,82,193,725
37.74128892570804,82,192,726
37.80900352135677,82,191,727
37.82536060001334,82,190,728
37.834763067654215,82,189,729
37.86947431869858,82,188,730
37.91691051532634,82,187,731
37.94369165533443,82,186,732
37.957399225928704,82,185,733
37.95970588027003,82,184,734
37.97476519271041,81,185,734
38.05797933851564,81,184,735
38.112996570474984,81,183,736
38.13381545969354,80,184,736
38.14584426024846,80,183,737
38.337148229387864,80,182,738
38.3585200953726,79,183,738
38.39929455972379,79,182,739
38.47512504456388,78,183,739
38.493888276821934,78,182,740
38.6153201296694,78,181,741
38.654345763317046,78,180,742
38.71809329529565,77,181,742
38.7377788824984,77,180,743
38.78126993548475,77,179,744
38.78710647921324,77,178,745
38.78891408185403,77,177,746
38.82743711023989,77,176,747
39.10121639581035,77,175,748
39.176389725703274,77,174,749
39.24323120292391,77,173,750
39.27808897619164,77,172,751
39.279921160114256,77,171,752
39.32851744254274,77,170,753
39.38023811164656,76,171,753
39.38570282412702,76,170,754
39.43466617815256,76,169,755
39.43540718491239,75,170,755
39.588169069855546,75,169,756
39.61875776626484,75,168,757
39.69485539083797,74,169,757
39.758337194391274,74,168,758
39.84892939868539,74,167,759
39.8585906231366,74,166,760
39.8895800004996,74,165,761
39.91623797385455,74,164,762
39.91836322296777,74,163,763
39.944506697346384,73,164,763
39.98782132844566,73,163,764
40.09165086628212,73,162,765
40.166000393589336,73,161,766
40.221762690957945,73,160,767
40.22813750519415,73,159,768
40.3292339771066,72,160,768
40.37231884061698,72,159,769
40.40066835658785,71,160,769
40.431844447356944,71,159,770
40.51462299127688,71,158,771
40.563165737609495,71,157,772
40.583278477474984,71,156,773
40.626288504604425,71,155,774
40.68683948641681,71,154,775
40.75790491673841,70,155,775
40.767338413251295,69,156,775
40.78633993858565,69,155,776
40.81874413097694,69,154,777
40.88884467791834,69,153,778
40.989045288429516,69,152,779
41.02291190028371,68,153,779
41.17321825738858,68,152,780
41.18175077571522,67,153,780
41.19046590965427,67,152,781
41.2633518707427,67,151,782
41.30317597428199,67,150,783
41.43157845739116,67,149,784
41.59604301643232,67,148,785
41.68041396563505,67,147,786
41.73523485796048,66,148,786
41.80348346617956,66,147,787
41.82698484725625,66,146,788
41.991743388828205,66,145,789
42.133883415508116,66,144,790
42.224905516722735,66,143,791
42.24842606955104,66,142,792
42.35553743882973,66,141,793
42.50008895575624,66,140,794
42.510281169595075,66,139,795
42.51999149980129,66,138,796
42.57333253730145,66,137,797
42.67404306177853,66,136,798
42.722792278791154,66,135,799
42.81646538676585,66,134,800
42.81752804857721,66,133,801
42.99434013434606,66,132,802
43.06474025646872,65,133,802
43.10157252207444,65,132,803
43.107387914939444,64,133,803
43.16544409450094,64,132,804
43.211363800675656,64,131,805
43.267060958475156,64,130,806
43.368831260372104,64,129,807
43.38668297592741,64,128,808
43.394600627678216,63,129,808
43.48291876472836,63,128,809
43.49924277900051,63,127,810
43.66266889573121,63,126,811
43.84384904778003,63,125,812
43.94707447414555,62,126,812
43.99960258462423,62,125,813
44.00177343630731,62,124,814
44.10047913747805,62,123,815
44.15153288526946,62,122,816
44.2287574149339,62,121,817
44.263895554750036,62,120,818
44.307444025127026,62,119,819
44.33853446494054,62,118,820
44.46803150663395,62,117,821
44.509806919985216,62,116,822
44.51114328833081,62,115,823
44.53234181870036,62,114,824
44.5523540677035,62,113,825
44.69665893585152,62,112,826
44.82527375782715,62,111,827
44.83513275448198,62,110,828
44.866072975819435,62,109,829
44.96923581001804,61,110,829
45.05479800364023,60,111,829
45.06804887130544,60,110,830
45.26270845072245,60,109,831
45.35850501813513,59,110,831
45.506105079716654,59,109,832
45.54200259845587,59,108,833
45.56454772628316,59,107,834
45.56615577210175,59,106,835
45.65253092049701,59,105,836
45.67976348756226,59,104,837
45.73601684138589,59,103,838
45.953177639234625,59,102,839
46.095180449698,59,101,840
46.18080824353893,58,102,840
46.23284747947204,58,101,841
46.23554789987083,58,100,842
46.33480092960861,58,99,843
46.44339925682336,57,100,843
46.49605491556527,57,99,844
46.517434721777875,57,98,845
46.608266451285765,56,99,845
46.6174551448667,56,98,846
46.68096294774573,56,97,847
46.796099377443184,56,96,848
46.80660014365445,55,97,848
46.87398043679332,55,96,849
46.944701503635414,55,95,850
47.070569057653714,55,94,851
47.10063479963821,55,93,852
47.23125458837204,55,92,853
47.250448644863916,55,91,854
47.26132523716106,55,90,855
47.47122967836441,55,89,856
47.603169278424716,55,88,857
47.63086910468127,55,87,858
47.75589696747551,55,86,859
48.02101233548067,55,85,860
48.09899327328505,55,84,861
48.35290757961292,55,83,862
48.532005409505985,55,82,863
48.68886714537964,54,83,863
48.741245008857305,54,82,864
48.84242687262829,54,81,865
48.89519749667153,54,80,866
48.94408689763078,54,79,867
48.954151528792465,54,78,868
49.015550038869826,54,77,869
49.15078149656452,54,76,870
49.30503210885763,54,75,871
49.53918663833459,54,74,872
49.611651109224965,54,73,873
49.63977786360453,54,72,874
49.753985010613306,54,71,875
49.775450735683464,54,70,876
49.78247887113949,54,69,877
49.83253140279623,54,68,878
50.04066358851088,54,67,879
50.08157806356011,54,66,880
50.10451894822645,54,65,881
50.17924077142786,54,64,882
50.24080994097792,54,63,883
50.4382600691276,54,62,884
51.26662856825767,53,63,884
51.41694948341088,53,62,885
51.5122297144642,53,61,886
52.02671833351691,53,60,887
52.08098398879491,53,59,888
52.14957330887039,52,60,888
52.232803672977084,52,59,889
52.3610058002144,52,58,890
52.52555536944654,52,57,891
52.766637131222346,51,58,891
53.077968568733134,51,57,892
53.1271733090514,51,56,893
53.165936409740745,51,55,894
53.38272056186183,51,54,895
53.45759288488666,51,53,896
53.51905734905155,50,54,896
53.74011503293137,50,53,897
53.78180945825225,49,54,897
54.02037344641973,48,55,897
54.09617385096047,48,54,898
54.48206363585346,48,53,899
54.505426352794174,48,52,900
54.91914727180998,48,51,901
55.06066741038901,48,50,902
55.08342830717649,47,51,902
55.25819223880186,47,50,903
55.368866427428344,47,49,904
55.77640228440447,47,48,905
55.81830695518497,47,47,906
55.904256792674566,47,46,907
55.95417445028125,47,45,908
56.02028919418927,46,46,908
56.28817527413816,46,45,909
56.35843800963513,46,44,910
56.43785975154034,46,43,911
56.69184740544241,46,42,912
57.22407042230459,46,41,913
57.4545260118445,46,40,914
57.66523634976672,46,39,915
58.07296258318938,46,38,916
59.04245609105944,46,37,917
59.122520398795395,46,36,918
59.168156019371004,46,35,919
59.738320967208125,46,34,920
59.8095506669423,46,33,921
59.8276817207505,46,32,922
60.10007647296411,46,31,923
60.179059159679454,46,30,924
60.22210897173857,46,29,925
60.32041268171609,46,28,926
60.812475670844634,46,27,927
60.881051119790285,46,26,928
60.9553484115611,46,25,929
61.168981396400596,46,24,930
61.22924901938424,46,23,931
61.77999215312879,46,22,932
61.82046739946217,46,21,933
62.793781319505726,46,20,934
63.57698055186373,46,19,935
64.09489464030322,45,20,935
64.30901200043093,44,21,935
64.62098281556088,43,22,935
65.34265876031508,42,23,935
65.49860246915526,42,22,936
66.02522698707821,42,21,937
66.12668265649384,42,20,938
67.09653414705926,41,21,938
67.3479353155064,41,20,939
67.47522537151912,41,19,940
68.22309308013651,41,18,941
68.39935230717892,41,17,942
68.97031215743884,41,16,943
70.95770895375516,41,15,944
71.68856890133303,41,14,945
73.80472068150995,40,15,945
73.88037325096529,40,14,946
74.4526684719856,40,13,947
74.49988429894,40,12,948
75.35924605207876,40,11,949
76.77228158838459,40,10,950
78.63993748527848,40,9,951
79.06590540274169,40,8,952
79.73875217357252,40,7,953
80.46275722493938,39,8,953
81.15668290564211,39,7,954
81.36013370713427,39,6,955
84.02063258792278,39,5,956
85.45970920737238,39,4,957
88.00168286185527,39,3,958
92.64409552489938,39,2,959
100.0,39,2,959
